id;entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;lat;lng;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;imagen_1;imagen_2;imagen_3;imagen_4;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;beneficiarios;mano_obra;compromiso;destacada;ba_elige;link_interno;pliego_descarga;expediente-numero;estudio_ambiental_descarga;financiamiento;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1236;Barrio 31;Barrio 31: Conexiones domiciliarias de agua;Finalizada;Hidráulica e Infraestructura;Ministerio de Desarrollo Humano y Hábitat;Construcción de la infraestructura básica de agua para seguir avanzando con la formalización del Barrio 31.;74555977,39;1;Retiro;Av. Pres. Ramón Castillo 10,Buenos Aires;-34,585,404;-58,366,723;25/10/2021;7/3/2022;3;100;;;;;CIS S.R.L.;2022;Licitación pública;1177-SIGAF-2021;30710393881;675;6;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1237;Barrio 31;Barrio 31: Conexiones domiciliarias de agua;Finalizada;Hidráulica e Infraestructura;Ministerio de Desarrollo Humano y Hábitat;Construcción de la infraestructura básica de agua para seguir avanzando con la formalización del Barrio 31.;51526667,37;1;Retiro;Av. Pres. Ramón Castillo 10,Buenos Aires;-34,585,404;-58,366,723;1/3/2022;15/7/2022;4;100;;;;;BENCEN S.R.L;2022;Licitación pública;1177-SIGAF-2021;30712536809;864;6;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1238;Barrio 31;Barrio 31: Conexiones domiciliarias de agua;Finalizada;Hidráulica e Infraestructura;Ministerio de Desarrollo Humano y Hábitat;Construcción de la infraestructura básica de agua para seguir avanzando con la formalización del Barrio 31.;77543885,25;1;Retiro;Av. Pres. Ramón Castillo 10,Buenos Aires;-34,585,404;-58,366,723;5/4/2022;15/7/2022;3;100;;;;;DASA S.A.;2022;Licitación pública;1177-SIGAF-2021;30711014175;819;6;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1239;Acumar;Camino de Sirga IV;En ejecución;Hidráulica e Infraestructura;Secretarí­a de Transporte y Obras Públicas;El proyecto contempla la recuperación de la tenencia de los predios linderos al Riachuelo,la limpieza y adecuación de los terrenos,a fin de construir una calle de servicio y el parque lineal asociado. El camino se ejecuta en granitullo sobre losa de hormigón,excepto donde existe previamente un pavimento en buen estado de conservación que ameritó su conservación.;88,626,475;4;Barracas y Nueva Pompeya;margen izquierdo del Riachuelo entre las Avenidas Sáenz y Vieytes;;;1/12/2021;31/3/2023;16;60;;;;;URBASER - SEOB;2021;Licitacion Publica;10179-0012-LPU21;30714682489;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1240;Metrobus;Metrobus del Bajo etapa II - Entorno ;En ejecución;Transporte;Secretarí­a de Transporte y Obras Públicas;El proyecto tiene como fin extender el Metrobus del Bajo hasta La Boca conectando el sur de la ciudad.;"744537359,""1";4 y 1;La Boca y San Telmo;Independencia Av. y Paseo Colon Av.;-34.617.160;-58.369.805;oct-21;ene-23;13;96;;;;;" UT - URBASER ARGENTINA S.A. -"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;Destacamento de bomberos;Destacamento de bomberos en Puerto Madero;finalizada;Arquitectura;Ministerio de Justicia y Seguridad;"Construcción del Destacamento de Bomberos Costanera Sur  Puerto Madero"",sito en Av. España y E. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;Oficinas Públicas;Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 1;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Refuncionalización Para La Mudanza Del 911 (Despachos Y Atendedores) Y Sala De Operaciones. Piso N° 1;7405293,31;4;Barracas;Hornos,Gral. 238;-346,309,709;-5,837,836,094;11/10/2016;9/1/2017;3;100;https://cdn2.buenosaires.gob.ar/baobras/justiciayseguridad/Hornos%20-%20911%20-%20piso%201%202%203%20-%20antes%20%282%29.JPG;https://cdn2.buenosaires.gob.ar/baobras/justiciayseguridad/Hornos%20-%20911%20-%20piso%201%202%203%20-%20Despues%20%282%29.jpg;https://cdn2.buenosaires.gob.ar/baobras/justiciayseguridad/Hornos%20-%20911%20-%20piso%201%202%203%20-%20antes%20%283%29.JPG;https://cdn2.buenosaires.gob.ar/baobras/justiciayseguridad/Hornos%20-%20911%20-%20piso%201%202%203%20-%20Despues%20%284%29.jpg;Bosquimano S.A;2016;Decreto 433;;30711470022;73377;20;;;;https://www.buenosaires.gob.ar/baobras/oficinas-publicas;;EX-2017-03897934- -MGEYA-DGINFRS;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257;Oficinas Públicas;Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 2;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Adecuación del piso N° 2 para las Nuevas Oficinas De La Jefatura De Policí­a.;7420760,32;4;Barracas;Hornos,Gral. 238;-346,309,709;-5,837,836,094;4/3/2017;25/9/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456fin.jpg;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456mjys.jpg;https://cdn2.buenosaires.gob.ar/baobras/msjyshornos238piso456fin.jpg;;BOSQUIMANO;2017;Decreto 433;;30712521232;73377;20;;;;https://www.buenosaires.gob.ar/baobras/oficinas-publicas;;EX-2017-03577922- -MGEYA-DGINFRS;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1258;Oficinas Públicas;Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 4;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Adecuación del piso N° 4 para las Nuevas Oficinas De La Jefatura De Policí­a.;7282063,49;4;Barracas;Hornos,Gral. 238;-346,309,709;-5,837,836,094;4/3/2017;25/9/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456fin.jpg;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456mjys.jpg;https://cdn2.buenosaires.gob.ar/baobras/msjyshornos238piso456fin.jpg;;SUR CONSTRUCCIONES;2017;Decreto 433;;30712521232;73377;20;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1259;Oficinas Públicas;Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 5;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Adecuación del piso N° 5 para las Nuevas Oficinas De La Jefatura De Policí­a.;7467878,6;4;Barracas;Hornos,Gral. 238;-346,309,709;-5,837,836,094;4/3/2017;25/9/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456fin.jpg;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456mjys.jpg;https://cdn2.buenosaires.gob.ar/baobras/msjyshornos238piso456fin.jpg;;SUR CONSTRUCCIONES;2017;Decreto 433;;30712521232;73377;20;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1260;Oficinas Públicas;Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 6;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Adecuación del piso N° 6 para las Nuevas Oficinas De La Jefatura De Policí­a.;9409600,2;4;Barracas;Hornos,Gral. 238;-346,309,709;-5,837,836,094;4/3/2017;25/9/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456fin.jpg;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456mjys.jpg;https://cdn2.buenosaires.gob.ar/baobras/msjyshornos238piso456fin.jpg;;SUR CONSTRUCCIONES;2017;Decreto 433;;30712521232;73377;20;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1261;Oficinas Públicas;Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Subsuelo;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Adecuación del subsuelo del edificio sito en la calle Hornos 238 ;4780472,04;4;Barracas;Hornos,Gral. 238;-346,309,709;-5,837,836,094;4/3/2017;25/9/2017;6;100;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456fin.jpg;https://cdn2.buenosaires.gob.ar/baobras/mjyshornos238piso456mjys.jpg;https://cdn2.buenosaires.gob.ar/baobras/msjyshornos238piso456fin.jpg;;SUR CONSTRUCCIONES;2017;Decreto 433;;30712521232;73377;20;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1263;Oficinas Públicas;Centro de Monitoreo Urbano 9 de Julio ;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Reacondicionamiento del inmueble en el sector peatonal,a efectos de optimizar y asegurar el funcionamiento de un centro de monitoreo urbano;23411941,54;1;San Nicolás;Av. Diagonal Roque Saenz Peña (Diagonal norte) y Calle Cerrito;-34603354;-58382236;27/2/2019;28/5/2019;3;100;;;;;DA FRÉ OBRAS CIVILES S.A.;2019;Decreto 433;;30711388768;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1264;Entorno para Homenaje a los Policías;Entorno para Homenaje a los Policías;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Dicha obra tiene por finalidad la adecuación del entorno y construcción de una placa conmemorativa en homenaje a los policías caídos en cumplimiento del deber.;17875722,49;14;Palermo;Av. Int. Bullrich N° 200;-34573419;-58424413;28/7/2021;24/12/2021;4;100;;;;; NAKU CONSTRUCCIONES S.R.L. ;2021;Licitación Pública;10021-0100-LPU21;30575292174;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1265;Oficinas Públicas;Centro de Monitoreo Urbano Chacarita;Finalizada;Arquitectura;Ministerio de Justicia y Seguridad;Puesta en valor,Ampliación y Remodelación de un sector de la Nave 8;36162661,2;15;Chacarita;Av. Jorge Newbery y las calles Guzmán y Rodney;-34590999;-58453253;3/3/2017;30/9/2019;30;100;;;;;MIAVASA S.A.;2016;Licitación Pública;1.052/SIGAF/16;30677303863;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1267;Barrio 31;Creacio?n de Espacio Urbano bajo Autopista en el Barrio 31;Finalizada;Espacio Público;Ministerio de Desarrollo Humano y Hábitat;Creación de Espacio Urbano bajo Autopista,Barrio 31,Retiro,Ciudad Autónoma de Buenos Aires;346549825;1;Retiro;Islas Galápagos y Huemul;-3.46E+20;-5.84E+20;4/7/2019;27/12/2021;30;100;;;;;Demoliciones Mitre SRL;2019;Licitación Pública;9.215/SIGAF/2019;30657536551;43190;25;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1268;Barrio 31;Generacio?n de Aperturas de Calles y Nueva Calle N° 14,Barrio 31 Carlos Mu?gica;Finalizada;Hidráulica e Infraestructura/ Espacio Público;Ministerio de Desarrollo Humano y Hábitat;Generacion de Aperturas de Calles y Nueva Calle N°14 - Barrio 31 - Carlos Mugica - Retiro - Buenos Aires - Licitacion Publica Nacional N° 504/SIGAF/19;148537096,5;1;Retiro;Acceso desde el Barrio Saldías y calle Salguero;-3.457.277.925.237.590;-5.840.136.814.550.980;2/1/2020;28/2/2022;26;91;;;;;UTE ALTOTE y Bosquimano SA;2019;Licitación Pública;504-SIGAF-2019;30716685361;20000;30;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1269;Barrio 31;Espacio Público Scholas;Finalizada;Espacio Público;Ministerio de Desarrollo Humano y Hábitat;Retiro de Traslado de Tierra y Red Fina y cloacal Lindera MZA 104;5.259.204;1;Retiro;Colibrí 2002;-34.581.290;-58.387.923;17/1/2018;17/8/2018;7;100;;;;;Algieri ;2018;Licitación Pública;;30699339810;20000;15;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1271;Barrio 31;Ejecucion,rehabilitacion y mantenimiento de viviendas del Barrio 31 de la Ciudad de Buenos Aires-Etapa II;En obra;Vivienda;Ministerio de Desarrollo Humano y Hábitat;Ejecución,rehabilitación y mantenimiento de viviendas del Barrio 31 de la ciudad de buenos aires. Etapa 2. Lote N°1.;529648860,4;1;Retiro;Quetzal 772;-34,582,219;"-58,""38057";27/1/2020;27/9/2022;8;100;;;;;"VILLAREX S.A."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1274;Barrio 31;"Ejecución,Rehabilitación y mantenimiento de fachas,""medianeras y cubiertas del Barrio 31. Tercera Etapa. Sector Turucmanos y Sector Playón Oeste";Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;"""""Ejecución"",rehabilitación y mantenimiento de fachadas,medianeras y cubiertas del Barrio 31,""Ciudad Autónoma de Buenos Aires""""""""""""";"80816340"",88";1;Retiro;Mochica 1263;-34,582,033;"-58,""383693";7/1/2019;2/6/2021;10;100;;;;;"BOSQUIMANO S.A"",,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1276;Barrio 31;"Ejecucio?n,Rehabilitacio?n y Mantenimiento de Fachadas,Medianeras y Cubiertas del Barrio 31,""Ciudad Auto?noma de Buenos Aires  Etapa 5  segunda parte";En obra;Vivienda;Ministerio de Desarrollo Humano y Hábitat;"""""Ejecución"",rehabilitación y mantenimiento de fachadas,medianeras y cubiertas del Barrio 31,""Ciudad Autónoma de Buenos Aires. 5. Segunda Etapa""""""""""""";"754733305"",8";1;Retiro;Sara Beatriz Fernández 1068;-34,583,323;"-58,""382855";4/11/2019;4/8/2020;9;100;;;;;"KIR CONSTRUCCIONES SRL"",,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1286;Bibliotecas;Parque de la Estación;Finalizada;Arquitectura;Ministerio de Cultura;Puesta en valor de 8.342 metros cuadrados de espacio público y construccion de la nueva biblioteca Parque de la Estación;;3;Balvanera;Perón 3326;-34,607,509;-58,413,265;;;;100;https://cdn.buenosaires.gob.ar/BAObrasrenovado/2021-06-28%20-%20Biblioteca%20Parque%20de%20la%20Estaci%C3%B3n-%20Steven%20Sierra-32.jpg;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1287;Bibliotecas;Leopoldo Lugones;Finalizada;Arquitectura;Ministerio de Cultura;;;13;Belgrano;La Pampa 2215 PB;-34,563,721;-58,452,695;9/7/1905;10/7/1905;;100;https://cdn.buenosaires.gob.ar/BAObrasrenovado/bibliotecalugones%20.jpg;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1288;Bibliotecas;Evaristo Carriego;Finalizada;Arquitectura;Ministerio de Cultura;Reparación integral Biblioteca Evaristo Carriego;4.486.068;14;Palermo;Honduras 3784 PB;-34,594,279;-58,416,107;;12/7/1905;;100;https://cdn.buenosaires.gob.ar/BAObrasrenovado/5Carriego.jpg;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1289;Museos;Escuela Taller de Casco Historico;Finalizada;Arquitectura;Ministerio de Cultura;Adecuacion y puesta punto de la Nueva cede de Escuela Taller de casco Historico;4.537.439;1;Balvanera;Alsina,Adolfo 963;-34,610,441;-58,380,034;;13/7/1905;;100;-;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1290;Museos;Reparación general en la Casa del Virrey Liniers;Finalizada;Arquitectura;Ministerio de Cultura;Adecuacion de Baños para discapacitados y provision de Aire acondicionado en nave central;2.999.260;1;San Telmo;Venezuela 496;-34,614,007;-58,373,021;;12/7/1905;;100;-;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1293;Villa Olímpica;Servicio de Mantenimiento Mensual en las manzanas 123 A-B-C-D-E-F-G-I-L-M;Finalizada;Espacio Público;Corporación Buenos Aires Sur;El servicio consiste en  el mantenimiento mensual del predio de  4,82 hectáreas con el desmalezado y corte de césped,limpieza,retiro de ramas,troncos,restos de obra,mantenimiento y reparación de cercos perimetrales. ;5672700;8;Villa Lugano;Fernandez de la Cruz Av.,Escalada Av. Y Presidente Roca Av.;-34,672,645;-58,454,314;12/11/2020;7/11/2021;24;91,63;;;;;Destino Verde S.R.L.;2020;Licitación Privada;01-CBAS-2020;30714700304;usuarios;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1294;Parque Olímpico;Servicio de mantenimiento mensual en el predio del estacionamiento ex Parque de la Ciudad;Finalizada;Espacio Público;Corporación Buenos Aires Sur;El servicio consiste en  el mantenimiento mensual: desmalezado,limpieza,corte de césped,barrido,barrido profundo de solados,cemento/asfáltico. Mantenimiento de Red Pluvial existente,incluye tareas de desobstrucción manual o con equipo apropiado;4736600;8;Villa Soldati;Escalada Av. Y Presidente Roca Av.;-34,672,645;-5,845,114;10/9/2020;9/9/2022;24;100;;;;;Marcelina Vial SA;2020;Contratacion Menor;02-CBAS-2020;30714545473;usuarios;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
